views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,ad_revenue_usd,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,device_Mobile,device_TV,device_Tablet,country_CA,country_DE,country_IN,country_UK,country_US
9895.0,270.0,213.0,20730.98454265592,2.669334085011726,78720.0,157.59529646265418,True,False,False,False,False,False,False,True,False,False,False,False,True
9976.0,1103.0,304.0,56628.72765416393,17.638324701559522,555681.0,340.3724787991822,False,True,False,False,False,True,False,False,False,True,False,False,False
10098.0,515.0,249.0,57629.7521016984,8.07145886218924,868882.0,337.44320841768564,False,False,False,True,False,True,False,False,True,False,False,False,False
9995.0,786.0,53.0,58662.81018805786,18.42579265710546,686681.0,343.0659785645079,False,True,False,False,False,False,False,False,False,False,True,False,False
9997.0,1161.0,341.0,16206.378049840558,16.68262567782785,773789.0,154.30924979198787,False,False,False,True,False,False,False,True,True,False,False,False,False
10060.0,1634.0,223.0,46744.81190640896,19.41713738847074,592735.0,304.7135506206022,True,False,False,False,False,False,False,False,False,False,False,False,False
10069.0,325.0,393.0,37531.99033702389,11.49472304867541,186584.0,179.62772134381424,False,False,False,False,False,False,False,True,False,False,False,False,False
9940.0,1051.0,152.0,40214.48875784067,29.431045075130346,431566.0,262.0603335776743,False,True,False,False,False,False,False,True,False,False,True,False,False
9845.0,1325.0,140.0,42455.77246571978,10.695426213853583,718471.0,276.6350445484755,False,False,False,False,True,False,False,True,False,True,False,False,False
9821.0,1194.0,186.0,15423.912757163476,16.90170401313279,451886.0,147.60640309935746,False,False,False,False,True,False,True,False,False,False,False,True,False
9936.0,997.0,164.0,39730.96924277957,3.744901750615064,379986.0,259.0380532039548,True,False,False,False,False,True,False,False,False,False,False,True,False
10129.0,1513.0,413.0,19348.782381247427,3.221535958294054,35038.0,177.09943638235166,False,False,False,False,True,False,True,False,True,False,False,False,False
10113.0,1825.0,245.0,29909.997200408063,28.693558953632188,170241.0,229.28227290474285,True,False,False,False,False,False,True,False,False,False,False,False,False
10170.0,1678.0,329.0,41681.66414876925,19.78474464790097,157652.0,283.9944059449098,True,False,False,False,False,False,False,False,False,False,False,False,False
10111.0,703.0,464.0,53918.13772721832,21.30565031331588,238056.0,326.9389081046254,False,False,False,True,False,False,False,False,False,True,False,False,False
10020.0,1723.0,219.0,51006.21388711943,17.260264665987997,304699.0,326.05659152582655,False,False,False,True,False,True,False,False,False,True,False,False,False
9986.0,1612.0,428.0,29606.897757889183,28.70940306214868,160428.0,226.6759592853028,False,False,False,False,False,False,False,True,False,False,True,False,False
10074.0,248.0,200.0,50099.95879182479,19.852010622256635,160667.0,296.38747644427764,False,False,True,False,False,False,False,True,False,True,False,False,False
9971.0,555.0,57.0,53743.148630038784,29.26237535843432,856571.0,315.8454802166449,True,False,False,False,False,True,False,False,False,False,True,False,False
10119.0,463.0,184.0,57445.90738678381,15.22549729043474,396354.0,334.67496398524577,False,False,True,False,False,True,False,False,True,False,False,False,False
9864.0,836.0,288.0,37531.99033702389,17.765555927993233,469752.0,279.0633257868594,False,False,False,True,False,True,False,False,False,False,False,False,True
9963.0,714.0,223.0,38602.53886703907,12.24743590871491,611472.0,250.00874163442708,False,False,False,False,True,False,True,False,False,False,False,False,True
10106.0,1514.0,110.0,37531.99033702389,13.292065543848471,637755.0,358.2767650798844,False,False,False,False,True,False,True,False,False,False,True,False,False
10069.0,550.0,334.0,37805.5122200838,10.153308685838232,926254.0,245.892503059596,False,True,False,False,False,True,False,False,False,False,False,True,False
10088.0,1503.0,415.0,58162.89375138467,3.820138093504067,514099.0,359.7388243615733,False,False,False,False,False,False,False,True,False,True,False,False,False
10032.0,1105.0,387.0,52021.595515921,4.922686883118399,553669.0,323.17186062789966,False,False,False,False,True,False,False,False,False,False,False,False,True
9837.0,453.0,379.0,36984.3902699824,6.961210673009768,181481.0,239.9187408271404,False,False,False,False,True,True,False,False,False,False,False,False,False
9815.0,1082.0,428.0,41725.3593187538,2.3287148855835733,59232.0,273.8086047688147,False,False,True,False,False,True,False,False,False,False,False,False,True
9913.0,382.0,251.0,22694.64329849225,5.592275335589893,843896.0,169.52492564712207,False,False,False,True,False,True,False,False,False,False,False,False,True
10143.0,1664.0,305.0,49897.715647788034,18.745306494438942,254772.0,321.9354738804919,False,True,False,False,False,False,False,False,False,True,False,False,False
9975.0,283.0,397.0,16665.078037612548,6.508385809940528,467876.0,142.2291750199816,True,False,False,False,False,False,True,False,False,False,False,True,False
10036.0,993.0,172.0,56205.42241005662,22.03037072234956,989748.0,337.2972391687003,False,False,True,False,False,False,False,True,True,False,False,False,False
9897.0,965.0,132.0,22196.47779986573,5.561478380683727,7882.0,175.06787180459835,False,True,False,False,False,False,False,True,True,False,False,False,False
10090.0,919.0,368.0,22340.82400359411,21.12552754767195,107458.0,180.01959992210553,False,False,True,False,False,False,True,False,False,True,False,False,False
10035.0,1954.0,293.0,57249.43610627275,16.923240997125454,206522.0,360.8107837757187,False,True,False,False,False,False,False,False,False,True,False,False,False
10073.0,967.0,387.0,22450.35230979763,7.163145561067827,669095.0,181.5989509516523,False,False,True,False,False,True,False,False,True,False,False,False,False
10115.0,1066.0,251.0,52380.117721023016,3.918411740195552,368948.0,322.2868023259351,True,False,False,False,False,False,False,False,False,False,False,False,False
9991.0,1625.0,274.0,30230.406603376643,22.575179753377498,251968.0,229.29781890296903,False,False,True,False,False,False,False,False,True,False,False,False,False
10244.0,1557.0,336.0,53302.42509339832,2.0555296049537226,238332.0,337.20710896087485,False,False,False,False,True,False,False,False,False,False,False,False,False
9867.0,1179.0,484.0,27472.73287212576,7.768910715590477,909952.0,209.51469420169903,False,True,False,False,False,False,True,False,False,False,False,False,False
10026.0,1734.0,293.0,57594.75362873277,12.00427836477725,832303.0,358.61068451458374,False,True,False,False,False,False,False,True,False,False,True,False,False
9931.0,427.0,359.0,46888.69668082466,5.2117047694100735,582494.0,286.3121055182105,True,False,False,False,False,False,False,True,False,False,False,False,True
10160.0,550.0,389.0,45884.32141584599,24.61696658328428,319797.0,285.3997874002344,False,False,True,False,False,True,False,False,False,False,False,False,True
10218.0,364.0,72.0,34687.90186192717,19.0027849817028,353910.0,224.27083252667336,False,True,False,False,False,False,False,False,False,False,False,True,False
10053.0,647.0,333.0,48131.60438964324,23.046647098870903,210268.0,296.1418525514471,False,False,True,False,False,True,False,False,False,False,False,False,False
10062.0,1077.0,381.0,39238.559052125296,12.589579666638228,120267.0,262.47772094349835,False,False,False,True,False,False,False,True,True,False,False,False,False
10159.0,906.0,111.0,51614.25946858417,22.291325360742785,528820.0,313.74918787531215,True,False,False,False,False,False,True,False,False,True,False,False,False
9945.0,1723.0,107.0,53750.4789259024,3.017962902496625,719784.0,336.6787640306157,False,False,True,False,False,False,False,False,True,False,False,False,False
10207.0,855.0,169.0,54682.977866189074,7.337770399322073,331279.0,328.5871805816935,False,False,True,False,False,True,False,False,False,False,False,False,False
10026.0,1940.0,90.0,39404.78898593782,23.879522438007644,891104.0,272.9050092592608,False,False,False,False,False,False,False,True,False,True,False,False,False
10198.0,1680.0,495.0,37531.99033702389,29.72803070070435,363616.0,367.06124644940985,False,False,False,False,False,False,False,True,False,False,True,False,False
9978.0,517.0,482.0,27639.82837601739,25.85103107739969,109921.0,199.4684236210611,False,False,False,False,False,False,False,True,False,False,False,True,False
9750.0,377.0,476.0,38724.873654045696,28.799310648396013,632651.0,248.0319420450681,False,False,True,False,False,False,False,True,False,False,False,False,True
9973.0,1615.0,274.0,55322.35038728566,6.501083377588888,73128.0,345.9540343524157,False,False,False,True,False,False,False,False,False,False,True,False,False
9981.0,1066.0,178.0,50169.41572846857,23.552617973530005,132545.0,309.9114995228409,False,False,False,True,False,False,True,False,False,False,False,False,False
10186.0,543.0,487.0,24920.0396527255,19.305989462637392,496725.0,188.26245231607183,False,False,False,False,False,False,False,False,False,False,False,False,True
10128.0,1252.0,502.0,15687.287541753383,15.065872298654172,134263.0,156.8757533350747,False,False,True,False,False,False,True,False,False,False,False,False,False
10028.0,781.0,341.0,51173.56778180669,27.036929873693243,239000.0,312.7936416984006,False,False,False,True,False,False,True,False,False,False,False,False,True
10072.0,1311.0,457.0,21738.06461560766,25.07058133230766,673385.0,185.3511986592689,False,False,False,True,False,True,False,False,False,False,False,False,False
10030.0,1592.0,373.0,25756.41911921672,29.506745546805085,839374.0,207.4629462325708,True,False,False,False,False,False,False,False,False,False,False,True,False
9969.0,863.0,110.0,18603.88110590569,12.915883850569006,925075.0,156.3743631237348,False,False,False,True,False,False,False,False,False,False,False,False,False
10119.0,735.0,282.0,38310.69577425058,17.02229450641422,782570.0,250.82064645647915,True,False,False,False,False,False,False,False,False,False,False,False,True
9879.0,1560.0,321.0,15487.238907397164,21.256126900101027,151685.0,156.81802278784954,False,False,False,False,False,True,False,False,False,False,False,True,False
10258.0,1303.0,274.0,29508.203888725948,23.310864490318465,962045.0,219.8592071856256,False,False,False,False,False,False,False,False,False,False,True,False,False
9923.0,1212.0,206.0,21361.37336433917,16.598383103034926,687125.0,176.78335245180952,False,True,False,False,False,True,False,False,True,False,False,False,False
10132.0,1285.0,324.0,22687.16888767366,28.103117196384968,767910.0,187.40561918053223,False,False,False,True,False,False,True,False,False,True,False,False,False
10130.0,1324.0,121.0,49226.780762809656,21.27386138195156,984459.0,309.69841971660003,False,False,False,False,True,False,True,False,True,False,False,False,False
9910.0,1205.0,147.0,16218.01501407917,8.292264982240562,54921.0,151.33270563787698,False,False,False,False,False,False,True,False,False,False,True,False,False
9996.0,1331.0,402.0,31089.512355108243,26.474163953545048,830129.0,228.44138547914747,False,False,False,False,True,True,False,False,True,False,False,False,False
10175.0,578.0,461.0,34164.60180977099,13.371546382615811,990288.0,231.94364229154056,False,False,False,False,False,True,False,False,False,False,False,False,False
10030.0,1016.0,124.0,16785.528030316356,27.943092314343865,356141.0,150.98979447888806,False,True,False,False,False,False,False,False,False,False,False,True,False
9926.0,383.0,268.0,57219.926864129135,20.05848910443883,572239.0,332.6727143031057,False,False,False,True,False,False,True,False,False,False,False,False,True
10108.0,1973.0,210.0,30843.133553932625,2.8864590749060097,550608.0,235.5976963808346,False,False,False,False,False,True,False,False,False,False,False,False,True
9960.0,643.0,326.0,26571.731063804906,14.95835453524555,966464.0,193.82343309049764,False,False,False,False,True,False,True,False,False,True,False,False,False
9964.0,1947.0,274.0,26061.141923643485,17.489751203660767,14494.0,210.3775461693737,False,False,False,False,False,False,True,False,False,False,True,False,False
9871.0,1354.0,91.0,27880.58714861212,8.80852669742798,798625.0,207.711536512634,False,False,False,False,False,True,False,False,False,False,False,False,True
9985.0,1919.0,389.0,57317.60874403783,18.34597988982096,829317.0,361.9200949471936,False,False,False,False,True,True,False,False,True,False,False,False,False
10123.0,370.0,432.0,37069.52030184998,10.185392402963943,605493.0,241.2946412370672,False,False,False,False,False,False,False,True,False,False,False,False,True
9985.0,913.0,274.0,19359.580491590405,24.87080503019686,546924.0,163.69859451918916,False,False,True,False,False,False,True,False,False,False,False,True,False
9999.0,527.0,467.0,31862.308816527613,12.402080156575616,65356.0,219.3989398047867,False,False,False,False,True,True,False,False,False,False,False,True,False
10035.0,1904.0,460.0,34316.74894371024,26.93608403093168,819281.0,254.7047321455699,False,False,False,False,True,False,True,False,False,False,False,False,True
9918.0,1103.0,273.0,33665.11164298387,10.592360785315154,83463.0,242.06833831309908,False,True,False,False,False,True,False,False,False,False,False,False,False
9942.0,1506.0,393.0,25926.04667989361,7.922468447603572,319238.0,206.66978158182565,True,False,False,False,False,True,False,False,False,False,False,True,False
9894.0,260.0,240.0,22072.93311173261,29.133971724657787,508133.0,164.20893546717488,False,False,False,False,True,False,False,False,False,True,False,False,False
9833.0,242.0,63.0,20505.1581316952,18.32321185673893,675555.0,153.148236715195,False,False,False,False,False,False,False,False,False,True,False,False,False
9974.0,273.0,147.0,50615.77785137057,26.580499817569585,253714.0,297.8170386375393,False,True,False,False,False,False,True,False,False,True,False,False,False
10089.0,533.0,461.0,59172.229660433,26.931474411600032,615974.0,348.62147139257723,False,False,False,True,False,True,False,False,False,False,False,False,True
10067.0,1103.0,74.0,58586.146676948825,20.0116601318206,393964.0,362.08890563876366,False,True,False,False,False,False,True,False,False,False,False,False,False
9946.0,1159.0,367.0,46849.18575554261,28.240542317893976,514597.0,298.92262644254566,False,True,False,False,False,False,True,False,False,True,False,False,False
10105.0,1750.0,90.0,24023.066230393528,7.445226734618508,766466.0,197.53335263418563,False,False,False,True,False,False,True,False,False,True,False,False,False
10106.0,838.0,332.0,19245.117261309708,28.050901969763714,626009.0,163.4972261035252,True,False,False,False,False,False,True,False,False,False,False,True,False
9899.0,1014.0,90.0,26508.76986824662,18.29624707527232,584197.0,195.5290588722938,False,False,False,True,False,False,False,True,False,False,True,False,False
9927.0,657.0,298.0,46598.03931186612,11.955884325104645,345192.0,287.82561194701543,False,False,False,True,False,False,False,False,False,False,True,False,False
10204.0,1443.0,411.0,37531.99033702389,4.242704675914105,27443.0,318.8952861847824,True,False,False,False,False,False,False,False,True,False,False,False,False
10130.0,1375.0,417.0,56738.99943736483,28.06940902587991,911045.0,351.07905393311654,False,False,False,False,True,False,False,False,False,False,False,True,False
10163.0,1207.0,138.0,29136.92214572008,14.083682319670697,980023.0,213.4372722166144,False,True,False,False,False,False,False,True,False,False,False,False,True
10139.0,574.0,167.0,47563.06388753535,21.12946418154675,448926.0,289.8017646718821,False,False,False,False,True,False,True,False,False,False,False,False,False
9844.0,1531.0,428.0,37531.99033702389,23.63537869820116,383685.0,198.159429457442,True,False,False,False,False,False,False,False,True,False,False,False,False
10077.0,1224.0,394.0,49873.08689910017,26.25179114937139,167445.0,315.4427141718132,False,False,False,False,False,False,True,False,False,True,False,False,False
10114.0,264.0,481.0,38598.69956196036,21.85411597250009,779845.0,247.4774388008981,False,True,False,False,False,False,False,False,False,False,True,False,False
9839.0,523.0,53.0,26512.20018053509,2.422318957490673,905421.0,186.157685610248,False,False,False,True,False,False,True,False,False,False,False,False,False
9977.0,1572.0,142.0,45904.65420694368,21.26190814324527,11264.0,297.8623431712453,False,False,True,False,False,False,False,False,False,False,False,False,False
10008.0,797.0,443.0,25975.017154038545,18.30498544757459,966883.0,195.91807540902755,False,False,True,False,False,True,False,False,False,True,False,False,False
10012.0,997.0,181.0,39855.4293617781,26.27020437087404,895482.0,260.31299973471585,False,False,False,False,True,False,False,True,False,True,False,False,False
9970.0,901.0,441.0,20906.81919558944,20.41112530947613,757149.0,173.57899030325558,False,False,False,True,False,False,False,False,False,False,False,True,False
9983.0,729.0,133.0,55182.82665633727,15.347071024710743,983263.0,326.992256427486,True,False,False,False,False,False,False,True,False,True,False,False,False
10035.0,1103.0,72.0,34995.14966016095,18.20826588902488,948793.0,241.72977802157564,False,False,False,False,True,True,False,False,False,False,False,False,False
9868.0,1589.0,79.0,26464.762716594327,24.49891950491537,715811.0,204.85373009434448,False,True,False,False,False,False,False,False,False,False,False,True,False
10019.0,445.0,486.0,37453.906184216,28.34518909014571,445551.0,244.7821297647691,False,False,False,False,True,False,False,False,True,False,False,False,False
9998.0,1007.0,330.0,19404.170989475813,9.42989434251119,182047.0,166.5546559655488,False,True,False,False,False,True,False,False,False,False,False,False,False
9804.0,715.0,125.0,24062.92033906468,2.163483393647154,176801.0,178.9655656582699,False,False,False,True,False,False,False,True,False,False,False,True,False
9846.0,575.0,299.0,50838.77914785586,5.563358672037957,201469.0,306.0045138391628,False,False,False,False,True,False,False,False,True,False,False,False,False
9885.0,1865.0,327.0,15595.55738350336,23.115630062433176,484103.0,162.70522302906522,False,False,False,False,True,True,False,False,False,False,False,False,True
10122.0,1103.0,124.0,17735.503610059,23.37656796290255,919209.0,147.73229000712402,False,False,False,True,False,False,False,True,True,False,False,False,False
9938.0,1387.0,212.0,37531.99033702389,8.917778943281988,294985.0,204.2266624645273,False,False,False,True,False,False,True,False,True,False,False,False,False
10083.0,1646.0,320.0,38604.73761466134,27.47206332330265,437047.0,268.33014038010674,False,False,False,True,False,False,True,False,False,True,False,False,False
9986.0,1972.0,274.0,17462.78147421899,7.809012021940614,202810.0,175.11110338190863,False,True,False,False,False,False,True,False,True,False,False,False,False
9917.0,1107.0,437.0,51855.2899607858,15.114294852082857,86059.0,322.68235427548865,False,False,False,False,True,True,False,False,True,False,False,False,False
10012.0,757.0,239.0,50702.87062721332,13.776238500865247,967099.0,308.325550491755,False,True,False,False,False,False,True,False,False,False,True,False,False
10112.0,962.0,206.0,49582.186836379085,10.97868795904679,144456.0,306.51931067174013,False,False,False,True,False,True,False,False,False,False,False,True,False
9978.0,1853.0,271.0,37919.87818606159,3.4895205589215053,826262.0,267.269856562854,False,False,False,False,False,False,False,False,False,False,False,True,False
10058.0,330.0,114.0,54970.99306618402,5.604120299903977,736004.0,319.2000256278272,False,False,False,False,False,True,False,False,False,True,False,False,False
10099.0,1621.0,276.0,44427.88477341316,20.50597397247452,968464.0,294.6810144057103,False,False,False,True,False,False,True,False,False,False,False,True,False
10010.0,289.0,319.0,28453.65646253682,9.795454066863815,286679.0,196.75172300254755,False,True,False,False,False,False,False,False,False,True,False,False,False
10061.0,1679.0,79.0,52105.72594861846,12.030736900845344,386700.0,328.29143366197553,False,False,True,False,False,False,True,False,False,False,True,False,False
9883.0,1765.0,135.0,42921.24394752181,29.980922192157863,840956.0,286.5040196390605,False,False,False,False,True,False,False,True,True,False,False,False,False
10111.0,1601.0,227.0,40786.477613816525,25.11437639538809,690227.0,276.39006783743633,False,False,True,False,False,True,False,False,False,False,False,False,False
10140.0,744.0,150.0,30655.61894330063,17.891758268556003,848880.0,212.7258875315096,False,False,False,True,False,True,False,False,False,True,False,False,False
9991.0,1921.0,107.0,48800.88741276698,16.366433042432593,194767.0,316.98651207743467,False,False,False,True,False,False,False,True,False,False,False,True,False
9919.0,1005.0,217.0,28612.854627633395,19.075518557257904,568350.0,207.5811569735118,False,False,False,False,True,False,False,False,False,False,True,False,False
9949.0,1159.0,450.0,34780.262594098574,23.95418673784337,683545.0,243.46543900745647,False,False,True,False,False,True,False,False,False,False,False,False,False
9993.0,897.0,434.0,56925.11858344904,9.60029743950706,808547.0,343.3193260365696,False,True,False,False,False,False,True,False,False,True,False,False,False
10046.0,316.0,156.0,37507.98865099245,8.928740113099865,426107.0,237.2887893938685,False,False,True,False,False,False,False,False,False,False,False,False,False
9931.0,528.0,373.0,29738.28079993539,18.465626908530258,190514.0,207.4324034478531,False,False,False,False,True,False,False,False,False,False,False,False,False
9842.0,1799.0,127.0,32666.346504315075,17.849723075193708,409179.0,238.39018480175392,False,False,False,False,True,False,True,False,True,False,False,False,False
10125.0,752.0,180.0,27629.096036462663,7.486632169949051,593276.0,199.0322007949092,False,True,False,False,False,False,True,False,False,False,False,False,True
10062.0,840.0,469.0,46625.37418482859,4.570957331751058,32535.0,294.7422089509603,True,False,False,False,False,False,False,True,False,False,False,False,True
9887.0,1316.0,105.0,32100.46464754646,23.7879655918751,329273.0,227.2771693767454,False,False,False,False,True,False,False,False,False,True,False,False,False
9944.0,1162.0,337.0,31201.58890809869,26.83445328576302,229063.0,224.67699351329577,False,False,False,False,True,False,False,True,False,True,False,False,False
10090.0,1313.0,274.0,27287.90440333677,22.97472946435021,219615.0,211.83333900676985,False,False,False,True,False,False,True,False,False,False,False,False,True
10031.0,515.0,387.0,42755.19389675912,12.21682164405801,125727.0,269.3393313312401,False,False,False,False,True,False,False,True,False,False,True,False,False
9983.0,1913.0,381.0,56816.07631124532,27.43289339975042,932782.0,359.30455868036705,False,True,False,False,False,False,True,False,False,False,False,True,False
9977.0,1127.0,161.0,57473.6292102372,4.902454003410771,894954.0,345.0828765199982,False,False,False,False,False,False,True,False,False,False,False,False,False
10118.0,536.0,373.0,26274.01698834056,4.813140576440047,276609.0,192.21185042046773,False,False,False,False,False,False,False,False,False,True,False,False,False
9965.0,885.0,430.0,17457.85112329795,7.495036112248666,470683.0,156.82859679293102,False,False,False,False,False,False,False,True,False,True,False,False,False
10048.0,858.0,382.0,28775.171091438235,4.370205225324092,279493.0,209.32791677533345,True,False,False,False,False,False,False,False,False,False,False,False,False
10065.0,1539.0,467.0,37531.99033702389,10.12751982115172,201681.0,162.9968940534739,True,False,False,False,False,False,False,False,False,False,False,False,False
10104.0,717.0,274.0,16209.571643285948,8.392838547455757,69943.0,143.43504152996266,False,False,False,False,False,False,True,False,False,False,False,False,False
9978.0,465.0,250.0,27930.90636449407,10.753582624736142,268141.0,195.9595131323212,False,False,False,False,False,False,False,False,True,False,False,False,False
10075.0,1680.0,429.0,35434.67822117206,20.0798781049272,951336.0,255.800890497747,False,False,False,False,True,False,True,False,False,False,True,False,False
9855.0,1639.0,400.0,27521.14861225965,15.180926790533562,214627.0,216.14287168134467,False,False,True,False,False,True,False,False,True,False,False,False,False
10033.0,1989.0,330.0,45070.51009421055,4.762823321804771,721025.0,304.6198711362244,False,False,False,False,False,False,True,False,False,False,False,True,False
9968.0,1372.0,358.0,31626.94215288907,2.3816806029288555,482608.0,230.7776643741961,False,True,False,False,False,False,False,False,False,False,False,False,True
10077.0,580.0,444.0,19844.56689766918,12.908313515557946,822936.0,163.66289796962803,False,False,True,False,False,False,False,False,False,False,False,False,False
10037.0,768.0,297.0,46786.66813092303,25.293620624474148,371184.0,291.1786612297797,False,False,False,False,False,False,True,False,True,False,False,False,False
9977.0,633.0,323.0,41884.19882713085,26.078446166195068,977480.0,265.8797497992834,False,False,False,False,True,False,False,True,False,False,False,False,True
10228.0,293.0,97.0,53913.99880875211,13.669140291965189,219882.0,314.1744382794757,False,False,True,False,False,False,True,False,True,False,False,False,False
9859.0,1428.0,86.0,31624.723429388723,2.848497830965549,653182.0,226.48680318800567,False,True,False,False,False,False,True,False,False,False,False,False,True
9859.0,830.0,272.0,55034.25296456161,23.737281620015683,240401.0,329.77067627113223,False,False,True,False,False,False,True,False,False,True,False,False,False
10019.0,1867.0,274.0,16502.83710494146,21.070019670860766,426657.0,163.79647669466763,False,False,False,False,True,False,False,False,False,False,False,False,False
10171.0,481.0,239.0,48861.53196143214,2.192159799907288,964503.0,295.72923691337235,True,False,False,False,False,False,False,False,False,True,False,False,False
10037.0,988.0,90.0,48034.51806592662,20.064531269938048,314382.0,297.2851298504582,False,False,False,True,False,True,False,False,False,True,False,False,False
10016.0,1103.0,175.0,15527.290914420855,8.742777673264625,743723.0,135.3943026219055,False,False,True,False,False,True,False,False,False,False,False,False,False
9887.0,1155.0,225.0,26829.32004754382,26.118757562182893,705005.0,201.7214886457472,True,False,False,False,False,False,True,False,True,False,False,False,False
10108.0,1027.0,360.0,27141.62881056725,10.648856618539522,990520.0,204.46568777722865,False,False,False,False,True,True,False,False,False,False,False,False,False
9923.0,390.0,115.0,44041.65257961965,4.7560232291949545,831123.0,268.0182853845689,True,False,False,False,False,False,True,False,False,False,True,False,False
10122.0,801.0,114.0,20196.844889403805,2.7130366502765804,975853.0,163.6847714171362,False,False,False,False,True,True,False,False,True,False,False,False,False
9952.0,1103.0,405.0,18564.259968371287,15.070276020578657,361815.0,176.8441253918051,False,False,False,True,False,False,False,True,False,False,False,True,False
9994.0,985.0,232.0,44763.0593115279,26.72447634691562,696302.0,284.02671589808693,True,False,False,False,False,False,True,False,True,False,False,False,False
10019.0,456.0,131.0,17982.304389673947,26.77875112309701,425296.0,147.07011918449405,False,False,True,False,False,False,False,False,False,True,False,False,False
9932.0,1189.0,288.0,25213.304548061973,19.987018042367467,503242.0,196.00436677383425,False,False,False,False,False,False,True,False,False,False,True,False,False
9981.0,1402.0,248.0,39575.54278272647,20.27525559309647,687597.0,266.94437256946014,True,False,False,False,False,True,False,False,False,False,False,False,False
9877.0,1103.0,136.0,44603.57197958252,21.71116839547696,44820.0,292.6510428784371,False,False,False,False,True,False,True,False,True,False,False,False,False
9931.0,1252.0,106.0,57276.39603917632,16.883057288931923,744972.0,345.11645027902927,False,True,False,False,False,False,True,False,False,False,False,False,True
9996.0,1663.0,141.0,50548.05565645637,7.711754691992064,133344.0,321.3996841517031,False,False,False,False,False,False,False,True,False,False,False,False,True
10244.0,757.0,301.0,51572.79971011354,26.66315151049792,341185.0,314.7012892161082,False,False,False,False,True,False,True,False,False,False,False,True,False
9946.0,320.0,159.0,23739.79176958831,4.581753709224678,14856.0,171.97740612119182,True,False,False,False,False,False,False,False,False,False,False,False,False
9935.0,1103.0,435.0,27063.962350501784,17.067865334501146,940443.0,197.7153631052335,True,False,False,False,False,False,False,False,False,True,False,False,False
9897.0,1446.0,120.0,23751.23558499541,25.543690848225307,457602.0,190.4587010799536,False,True,False,False,False,False,True,False,False,True,False,False,False
10266.0,948.0,349.0,49069.21388716859,25.80730163739509,707276.0,307.1204503721878,False,False,True,False,False,True,False,False,False,False,False,False,False
9906.0,1236.0,340.0,17057.566000750325,24.44444887993798,9692.0,159.1199240602947,False,False,False,False,False,True,False,False,False,False,False,False,True
10000.0,551.0,79.0,30955.43966974373,14.706963659206792,541302.0,208.8724870147325,False,False,False,False,False,False,False,True,False,False,True,False,False
9991.0,387.0,279.0,44856.10211871083,26.4788686742327,126041.0,274.9795072404229,False,False,False,False,True,False,True,False,True,False,False,False,False
9992.0,1505.0,419.0,59798.48525338101,13.271962585095324,938099.0,367.0528052374062,False,False,False,False,False,False,False,False,False,False,True,False,False
10130.0,253.0,123.0,58835.98648667722,18.98518345490448,500681.0,336.6280833508845,False,False,False,False,False,True,False,False,False,False,True,False,False
10036.0,942.0,246.0,20392.40137457368,3.753106364501312,755054.0,168.85078281898677,False,True,False,False,False,False,False,True,False,False,False,True,False
9961.0,1106.0,417.0,39227.25297164274,2.002565058425634,702324.0,263.01534622678474,False,False,False,False,True,True,False,False,False,False,True,False,False
9988.0,1315.0,261.0,24426.8875779906,19.49418342783304,659654.0,194.29010579614868,False,False,False,False,True,True,False,False,False,False,False,False,False
10082.0,1186.0,252.0,45107.5708664691,21.86235142496849,228020.0,289.9078473587127,True,False,False,False,False,True,False,False,True,False,False,False,False
9975.0,1595.0,77.0,36855.398827369376,28.619910525340675,777423.0,254.4670162315645,False,False,True,False,False,False,True,False,True,False,False,False,False
10075.0,645.0,62.0,39753.65340394261,19.8488593681098,363784.0,252.0661851815899,False,False,False,True,False,True,False,False,True,False,False,False,False
10128.0,1771.0,422.0,45535.10337354205,23.807265742402315,742647.0,305.1395936768807,True,False,False,False,False,False,True,False,False,False,False,False,True
10077.0,1156.0,274.0,44569.54038491473,23.88008668754388,327866.0,288.75459437969704,False,False,False,True,False,False,False,False,False,False,False,True,False
9899.0,1496.0,303.0,36966.58318952453,22.6821581030832,79260.0,256.77800274482144,False,False,True,False,False,False,False,False,False,True,False,False,False
9884.0,501.0,422.0,23888.656948146992,27.436018921342228,600979.0,179.98737636667562,False,True,False,False,False,True,False,False,False,False,True,False,False
9975.0,1962.0,335.0,50575.81689371693,23.915293411208754,405414.0,329.89451192149346,False,True,False,False,False,False,False,False,False,False,False,True,False
10160.0,672.0,274.0,23867.02817250525,23.54163371556536,307444.0,184.7265709617592,True,False,False,False,False,False,True,False,False,False,False,True,False
9978.0,1526.0,427.0,37144.80755066945,26.479355729441195,887799.0,260.6767211564982,False,False,False,False,False,False,True,False,False,False,False,False,True
10139.0,1406.0,199.0,41911.30504983271,3.733235945097161,367827.0,278.0062183612356,False,False,False,False,True,True,False,False,False,False,False,False,True
9912.0,1301.0,150.0,48887.02618999896,16.699425269812174,850256.0,307.06389309450844,False,False,False,True,False,False,False,False,True,False,False,False,False
9921.0,961.0,422.0,37531.99033702389,15.076338049489328,636036.0,305.39765020582,False,False,False,True,False,False,False,False,False,True,False,False,False
10162.0,670.0,154.0,31279.589202838764,7.299168575103593,482271.0,214.57913156907395,False,True,False,False,False,True,False,False,False,False,False,True,False
